,title,author,read_cnt,reply_cnt,timestamp
1847,转发,青云栈道,129,7,08-08 01:41
1848,准备跑吧，傻散户们继续坚持吧。,坚持之向问天,24,0,08-09 08:59
1849,前排券商相继调整而后排券商跟着补涨这个是上涨趋势中的良性循环！,沪x港x通,26,0,08-09 08:59
1850,坐等大爹再抄半山腰,股友tAVoG3,27,0,08-09 08:59
1851,我预测指数会打回到2900。因为连板首次出阴。整个月估计连板会很难做！亏钱的会很,超短线007,29,0,08-09 08:59
1852,同胞们，昨夜比特币大涨，已经扭转了下跌趋势了，猜猜看这垃圾今天会不会创新低,拉丁大叔,50,1,08-09 08:50
1853,23.8.8，交易日记,金色满园实盘,1657,15,08-08 08:58
1854,穿越到了另一个时空，那个时空里面,大金融禅,50,0,08-09 08:58
1855,1，LK-99只是电阻很高的劣质材料？来自北京大学量子材料科学中心的研究团队在预印本网站arXiv提交的论文显示，其团队合成的L,华屋丘墟,120,0,08-09 08:58
1856,这汇率问题，不是我们能判断的，全靠政策指引。目前不清楚外围怎么回事，人民币又开始,识微知著,172,0,08-09 08:57
1857,【晚评】考验趋势线支撑力度的时刻又到了,玄奘法师918,101,1,08-08 10:36
1858,今天券商板块深度调整！注意控制仓位！,懂市涨,40,0,08-09 08:56
1859,0809早评：水利板块利好！大盘将反弹隔夜市场回顾一、外围股市走势。隔夜美股三大,时间思考者S,60,0,08-09 08:55
1860,后面会很难做，连板有史以来首次出阴,超短线007,33,0,08-09 08:54
1861,从1月17日开始共写三篇连续文章，现在可以告一段落，准备开工干活！,A上帝禁区,491,15,07-28 11:10
1862,明天起早点，三二保卫战。粮草已自备，韭菜牛肉面！[微笑][微笑][呲牙][呲牙],股道狂歌,53,1,08-08 11:00
1863,投资取得成功，不仅在于你是否买入了“大众情人”，还在于你是否能与其“长相厮守”,红梅傲香雪,344,1,08-09 06:10
1864,大涨之前必挖坑,青云栈道,123793,61,03-07 08:18
1865,上海房子全国是最贵的，市中心房价20万一平米，一寸土地一寸金。但上海世茂股份地产,参谋股吧大家谈,7159,52,08-04 03:52
1866,目前大盘无大跌可能顶多下来补下7.28的跳空缺口，3144进场的可放心持有，31,独孤武曲,70,0,08-09 08:45
1867,指数没跌多少，因为大票托底，但是个股依然水生火热，小票亏钱，继续缩量震荡，昨天已,幺鸡打一万,46,0,08-09 08:51
1868,涨过三千就卖，跌下三千就买，大A是永恒的三千点，溺水三千就是这来的。,路人老9,336,11,05-26 09:38
1869,#券商股行情结束了？#（一）8月7日北交所210家上市公司，国家级专精特新“小巨,股友73839o8d05,160,1,08-09 06:24
1870,暴跌?,从不割肉的炒股人r,24,0,08-09 08:49
1871,今天该反弹一下了吧！大A,恭喜生财de后羿,53,3,08-09 08:38
1872,开盘就发套，今天的高点就是本次反弹的高点，如果还没被套的散户抓紧了，再不进没机会,痛苦的孔莎2,39,1,07-31 10:42
1873,本人巨亏割肉已销户，每天进来看看各位股民基民赚了多少，哈哈哈哈，早割肉早销户早解,黑心资本,478,18,08-08 09:40
1874,人民币又大幅贬值了！,新程凤三位一体,26,0,08-09 08:47
1875,在这样的环境下，我们该怎么做？是树立新投资理念！2.树立正确的投资理念，赚优质企,kang66311,509,4,08-08 04:10
1876,纵观股市成功者俱具备两个特征：心态好，悟性高！两者缺一不可！心态好、悟性不高做不,shark8965,133,4,08-08 10:52
1877,如何活用 东方财富网？,江南书生,76,1,08-08 09:00
1878,直接下杀，然后慢慢拉起。,天亏星,39,0,08-09 08:46
1879,氢能源能否代替锂电池？,梁一梦丶,55,0,08-09 08:45
1880,震荡下行趋势不变,弹指6124,86,2,08-08 01:49
1881,借着人民币利空今天最少跌一个点，仅4000家下跌。国外比较乱套，恶意拉升。,避雷小分队,35,0,08-09 08:44
1882,大盘缩量下跌，两市合计成交7988亿元，较上一交易日减少911亿元。大盘这一天天,金牛探股,135,0,08-09 08:44
1883,不太妙啊,认真的天马,204,0,08-09 08:43
1884,大摩好人,微笑不打折2955,22,0,08-09 08:43
1885,今天剧本：大A跌，米股涨,牛犆箍,30,0,08-09 08:43
1886,今天恐怕又要跌的一他糊涂了！,wwx92189,40,0,08-09 08:42
1887,用选股器选股，设置哪些条件比较好呢？,大圣ETF,20,0,08-09 08:42
1888,你说这是你的梦想？不上班专心研究这个，能赚钱，你是对的，不赚钱，你就是一个懒汉,许三观,28,0,08-09 08:42
1889,国家鼓励活跃市场就一定会有活水进来,股友m12071c929,35,0,08-09 08:40
1890,这次大盘会到5000点，个股表现不一。中。中央精神要领会,股友ySnQGR,30,0,08-09 08:37
1891,上证指数盘中会有拉伸过程！题材切换！,南宁二代战神,31,0,08-09 08:37
1892,唯一的红区,平谷炒家,36,0,08-09 08:37
1893,重温一下，这种从底部拉个跳空高开，又拉个长阳，是费了多大的劲[赞]就问能不能再来,美林特效9779,176,6,08-09 12:59
1894,头重脚轻根底浅,八风无痕,5308,41,08-07 07:59
1895,做好人，买好股，得好报。点赞满520个，明天销户从此退出a股，立帖为证。满足我愿,城市猎狼,21,0,08-09 08:35
1896,不懂技术的，自己去看常州海宝机器人的视频，,真假神一,283,4,08-08 09:22
1897,下跌中继,满仓看盘泰山压顶,35,0,08-09 08:33
1898,特许经营权,Gabriel_L,135,0,08-09 08:33
1899,帅得不想活：大盘分析，欢迎高手指点,黎哥_住在长江尾,67,0,08-09 08:32
1900,大家小心点，在证券板块里面的都是游资比较多，不是郭家队！这是大家不跟的原因！政策,基民21H7v16378,40,0,08-09 08:32
1901,8月9日 操作提示,王然然123,90,0,08-09 08:32
1902,明天很关键！,君隆寶,2312,19,08-08 05:29
1903,还牛市肉没吃到，反到被牛踢一脚[旺柴],交易反着买,46,0,08-09 08:31
1904,旗手证券前排休整后排补涨这是一个良好的规律，今天有望止跌企稳带领指数继续上行。,沪x港x通,33,0,08-09 08:31
1905,骗了一把小散，兴奋过后一地鸡毛。震耳发馈的号角变成了中小散的一片哀嚎！,V型股事,72,2,08-09 07:29
1906,8-9日市场策略,只做买方,99,0,08-09 08:29
1907,今天继续跌，开空！,分歧进,32,0,08-09 08:29
1908,A股未来会走价值归零之路。,基民acO7RR,31,0,08-09 08:29
1909,A股今天大戏开幕了，不装逼作秀的话，直接攻破3200点，装逼的话低开收盘跌破31,李涨9310,36,0,08-09 08:29
1910,2023.08.03大盘指数实盘分析,每日缠解大盘,57,0,08-09 08:29
1911,大盘短期震荡洗盘即将结束,富可富贵得王常笑,28,0,08-09 08:28
1912,老板：三六零还有戏吗？,股友qm35097680,34,0,08-09 08:28
1913,#券商股行情结束了？#会议已经落实了,基民odx10E,27,0,08-09 08:26
1914,上证昨天收了一个穿头破脚的十字星，上有压力，下有拉力，但今天这种力量平衡可能会被,爱股九哥5435,98,0,08-09 08:25
1915,今天回调2%,股友hAmy2M7456,24,0,08-09 08:25
1916,昱成投资可能寻求在8月15日开庭前与杨世江庭外和解，对一个必输的官司只有庭,重组专业户,416,5,08-08 06:05
1917,中国股神胡锡进停止更新，让大家心猿意马！,北冰洋投资,6083,25,08-02 12:20
1918,今天上演跑得快,我买它涨我卖就跌,21,0,08-09 08:23
1919,【盘前预测】20230808（周二）没有别的选择肯定有些人还没高抛呢，指数一个低,霖观大盘,412,2,08-08 09:51
1920,【盘前预测】20230808（周二）没有别的选择肯定有些人还没高抛呢，指数一个低,霖观大盘,412,2,08-08 09:51
1921,今天A股走势十分不对劲，我觉得十分有必要给所有人提个醒，内容比较关键，所有人务必,前线股指,6437,26,08-08 05:57
1922,8月9日早盘---策略及选股,果哥论市,175,1,08-09 08:18
1923,不破不立，真正上涨前需要一次大洗盘。,保持梦想的勇气,50,0,08-09 08:21
1924,对标道指，这东东至少涨十倍到三万二千多点。这爱做梦的看得见吗？？？,专业的小新,39,0,08-09 08:21
1925,#券商股行情结束了？#本次券商上涨逻辑是活跃资本市场，券商现阶段进入整理观望期，,小白看盘子,39,0,08-09 08:19
1926,日本股市绿了，快跑，今天大爆跌[卖出][卖出][卖出]黑三黑四黑五[看空][看空,股友532319Cm57,37,0,08-09 08:18
1927,听券商说今天要砸盘？[大笑][大笑][大笑][大笑],高山仰止724,31,0,08-09 08:18
1928,今天破3200,股友UnLCou,47,2,08-09 08:13
1929,周三有望崛起的四只潜力股，经过深入研究，三天后你会感激不尽！首先是金健米业（股票,黄振仙,2943,6,08-08 10:30
1930,今天低开多少，日内都不怎么跌，全是以低开跳空往下打，昨天又收十字心,ssy244260,38,0,08-09 08:17
1931,前面分析全准，3亿以上的散户都还不知道！接下来A股到底会怎么走？内容非常重要,狐导小号,485,1,08-09 07:47
1932,还有最后一次大跌，3050附近阶段大底。,保持梦想的勇气,63,2,08-08 09:57
1933,哈佛教授声称,股友zx56763527,32,0,08-09 08:16
1934,不赌，就赢。释义：真实的反映资金进场意愿。同时方便调度配合。…当前大盘先行为敬，,股友1050y2711F,511,5,07-31 07:02
1935,大盘会涨吗？,多空看盘,245,3,08-09 12:05
1936,T+0很容易被利用？其一、T+0是活跃资本市场“立竿见影”之策针对投资端、融资端,My闺蜜炒股养家,44,0,08-09 08:16
1937,今日抓涨停方向及操作建议（马前炮在此帖中）,神算鹰哥,81,0,08-09 08:15
1938,#券商股行情结束了？#结束了,ILWFZL,19,0,08-09 08:15
1939,很遗憾，下午的走势走出了最不想要的结果：证券大哥拉板了也被带开了，太平洋尾盘越走,我一直在找股票,98,1,08-08 08:39
1940,【周三操作计划】,黄金大道kx,612,7,08-08 09:55
1941,转发,股友1373z0E751,22,0,08-09 08:14
1942,ST板块何时到底？,股友y9977539v0,44,0,08-09 08:14
1943,国内股市实际上值得价值投资，主要是在国际股市中，是最涨涨的股市，记得A股6000,混合动力83,126,2,08-09 07:43
1944,外围情况不好，指数回踩看3247，目前3260再杀两根60分钟k线，kdj就进入,syspl,490,4,08-09 01:55
1945,ST板块何时到底？,股友y9977539v0,15,0,08-09 08:13
1946,今天很关键太多坏消息了起不来都要死,韭菜盒子000的,30,0,08-09 08:12
1947,22倍市盈率的中概股和37倍市盈率的贵州茅台，肯定闭眼买中概股啊。今天夜里中概能,军师涨疯,199,6,08-08 10:50
1948,股市持续低迷，挣钱很难亏钱易，因此宁愿失去一些机会也不盲目追高，不杀跌，控制仓位,文曲星看盘口,66,1,08-09 07:25
1949,汇率贬值，继续阴跌,zymcym202151,45,0,08-09 08:08
1950,8.8操作复盘今天市场调整，涨少跌多，不是那么友好，可以看出跟指数共振的依然是券,向鸿niu303925,579,17,08-08 03:59
1951,转发,吉祥腾达de五散人,31,0,08-09 08:08
1952,立秋第二天，新换个头像，对自己好一点！,余小二,52,1,08-09 07:41
1953,再不快抛美债，汇率要倒了！,股友zFfURf,42,0,08-09 08:05
1954,风雨要来，这些消息开盘前你一定要看！,mtt837宝石月,113,0,08-09 08:05
1955,明天跳空低开低走[大笑][大笑][大笑][大笑][大笑][大笑],财神买必跌卖必涨,86,2,08-02 10:27
1956,北汽蓝谷可能是下一个老白干,经纶四海的令狐冲,255,5,11-12 12:30
1957,7月13日，多点耐心，选对板块，抓好个股！,金铭预测,2994,97,07-13 02:35
1958,重大利空突袭，速度看看有没有你的？,股市老好人211,81,0,08-09 08:02
1959,7月28日，市场的惊喜总在路上，继续前行！（周末诚邀大家共饮一杯）,金铭预测,5776,143,07-28 12:50
1960,7月25日举杯畅饮，喜迎中阳线！（进来看看实力）,金铭预测,2840,124,07-25 11:19
1961,上周告诉大家本周金铭个股会有一个减仓的动作！那么接下来加仓点到了大家要动手了吗？,金铭预测,2827,92,07-20 02:44
1962,7月24日板块选的好，弯路走的少！,金铭预测,1693,89,07-24 11:44
1963,没有无缘无故的啦涨停板，也没有无缘无故砸跌停板。板块领涨第一名最应该关注分仓买进,新龙头在这里,76,1,08-09 05:52
1964,今天全是利空，钱贬值，出口下跌，美股跌！！,米青神小伙,118,3,08-09 07:48
1965,五穷六绝七挖根，八九十月掉大坑,是哦大耶,34,1,08-09 07:51
1966,证券日报：勿制造“北向资金”神话,江南书生,206,4,08-09 07:17
1967,看图说话，十字星，即将变盘，空头确认开始弱。预计明天有跳空动作，向上看3273.,漫步华尔街之崛起,261,2,08-09 12:43
1968,本周+上周五：六连阴，立贴为证！！,余小二,51,1,08-09 07:42
1969,游山玩水。思来想去，结论如下：如果在股市里想要很多机会，就会很失望；如果一年一头,海阔天空sw999,235,7,08-05 07:13
1970,如何找到牛股？什么票值得加入自选？爱学习的，进来看。本人这里，从来不标题党-凡省缠论解盘。,凡省缠论解盘,1301,31,06-14 02:51
1971,真正的利空，空头可无人关注，减持套现大军不断的增大，每星期几十家，谁受得了啊,吉祥富贵de尔康,43,0,08-09 07:55
1972,就是证券在自导自演，其他板块都是躺平不动，，死猪不怕开水烫懂不，,股友3758hZ2007,37,0,08-09 07:53
1973,黑色星期三,零和博弈668,45,2,08-09 07:38
1974,大盘要想走强，要放量回补上方的缺口，就看明天的CPI/PPI数据主力资金如何解读,俊毅财富,64,1,08-08 10:58
1975,常态趋势不变,学游泳的牛,19,0,08-09 07:49
1976,8/7早盘策略：持股冲高止盈，标地留意这几个方向个股！,钱哥炒家龙头,11254,187,08-07 08:53
1977,今天还得证券护盘，不然指数跌的会很难看,热情得射干,31,1,08-09 06:53
1978,今日需要关注离岸人民币兑美元的走势,悟缠中之先机,220,0,08-09 07:45
1979,谁都扶不起来,笑盈盈地高飞,31,0,08-09 07:45
1980,下周行情恐怖,股指和期权1,435,3,06-17 10:27
1981,下跌中继，美股大跌，这是又要跟跌了！[滴汗][滴汗],wwx92189,36,1,08-09 07:36
1982,大家早上好，今天是2023年的8月9号星期三的早上，一觉醒来，外围股市调整，离岸,财经指南针,345,1,08-09 07:32
1983,估计今天高开低走,超短线007,22,0,08-09 07:41
1984,医药反腐继续发酵，又被挖出3家上市药企，请问是那三家，持有医药医疗器械板块的朋友,停停停走走,40,0,08-09 07:41
1985,劝大家早日离开股市,基民emdulS,33,0,08-09 07:41
1986,秋天是丰收的季节，大盘将见底回升，业绩预增的个股受到市场关注，600251冠农股,只买第一棒股票,52,0,08-09 07:41
1987,该来的反弹有点磨磨叽叽，但是再怎么迟到也不会不到，明天破3246是1买，不破就是,南柯魍魉,627,7,08-08 03:26
1988,今天估计是普涨格局！拿好筹码！,九九酒菜,23,0,08-09 07:40
1989,明天证券非常关键！,乐哥点金,9476,35,08-08 05:00
1990,今天又要大跌了，逃吧,清水流云2021,20,0,08-09 07:39
1991,医药反腐力度越大，越利好药企？,等等ZYZ,40,1,08-09 07:31
1992,调整是一种必然，时间不到,red888坚定向前走,38,0,08-09 07:35
1993,每天看一遍李大霄，就有活下去的勇气了,生机州鹤地林平之,42,0,08-09 07:33
1994,这一波能跌倒3000以下不,用牛肉养熊,89,4,08-09 06:23
1995,如此震荡，分歧且长,SOLO95,117,0,08-09 07:30
1996,A股不适合投资，只适合投机。,灬我爱BEYOND灬,50,0,08-09 07:29
1997,今天是血雨腥风的一天，要么彻底躺平，要么一路高歌，关键决断在上午10点一刻左右，,niu熊谁知道,47,0,08-09 07:28
1998,#券商股行情结束了？#没有结束接着拉,堆金万贯de黄药师,68,1,08-09 06:40
1999,华夏的兄弟姐妹们早，赞同我们来个独立行情的顶起来，起来.....,n793313546116640,45,1,08-09 06:54
2000,#券商股行情结束了？#摩根在做空！都是当天买次日砸，亏本砸而且专砸方向标！近日砸,ylx1961,72,3,08-09 06:58
2001,迎接黄金坑到来,快手神哥耶,197,0,08-09 07:21
2002,世上本无牛，养牛的人多了，自然就牛了，天天喊牛来了，真牛都会被吓跑，切记不要乱喊,丿二丨合体,68,1,08-09 07:00
2003,我的心情很沉重……上周的“活跃金融市场”型拉升行动中日均成交量和今年其他几次日线,炼炼8,144,1,08-09 07:05
2004,全球股市大暴跌，黑三黑四黑五[看空][看空][看空]跑慢了裤衩都亏没了[卖出][,股友532319Cm57,54,0,08-09 07:19
2005,氢能今天唱主角吗？,东厂仅一位,49,1,08-09 07:05
2006,看他不影响涨跌,福气炒作龙头,35,0,08-09 07:17
2007,对目前A股大盘的技术分析(603)[7-13日走势研判],程楠,962,28,08-06 01:09
2008,不信老胡的，吃亏在眼前，信了老胡的，吃亏还一年！！,谦谦怡,18981,380,07-29 06:55
2009,对目前A股大盘的技术分析(602)[31-8月6日走势研判],程楠,1884,69,07-30 01:00
2010,a股不是不涨主要是聪明人太多了，都想拿最低的筹码，越压越低，你压我我压你，都是在,凡尘丶旧梦,122,1,08-09 12:48
2011,凯众股份会成为小米造车产业链上的十倍股吗？（转载自雪球）有雪球上的朋友跟我私信，,我要炒到一万亿,253,4,07-26 06:42
2012,券商利空，科技利好，今天会如何？,mtt837宝石月,4011,20,08-08 08:17
2013,我查了一下今年已做过的股票，90%左右的股票现价都低于我当时抛出的价钱，指数跟年,每次有新招,87,0,08-09 07:09
2014,新开仓,金色满园实盘,849,12,08-07 10:32
2015,古有琅琊榜，今有龙虎榜，教你看懂龙虎榜，揣摩市场中最活跃，最顶尖的资金操盘思路,科技斯塔夫,1031,1,07-03 11:37
2016,卖在一致，买在分歧，积极参与,小盈利即大满足,606,3,08-08 09:59
2017,很多人对于T+0有一个简单的想法，如果是T+0，那个股大涨时，当天就可以止盈了，,九重门,5747,143,08-07 04:28
2018,券商板块透支视梦率，呈现个股严重分化，昨天多只券商股封住跌停板。两市成交量回到8,宁宁梦,65,0,08-09 07:00
2019,M1:=5;M2:=10;M3:=20;M4:=60;VL:=VOL;VL5:=,股友6Hz2222088,45,0,08-09 07:00
2020,//@股友1U2870015d :锂需求激增，雅宝上调盈利预期盖世汽车2023-,低位反弹,27,0,08-09 06:59
2021,理由已找足，继续爆杀,有条理的冷锦鹏,47,0,08-09 06:54
2022,资产负债表衰退理论与海外经验案例的实质,z8f88,45,0,08-09 06:54
2023,9月5日低点,安泰_antai,2495,10,08-07 09:02
2024,#券商股行情结束了？#快跑吧,wahaha1999,58,1,08-09 06:33
2025,三大股指全线收绿，周三的A股市场会怎么走？上证指数早盘惯性低开，盘初快速向下寻底,小蜜致富经,237,0,08-09 06:48
2026,8月8日收盘,韩韩实盘,170,1,08-08 06:29
2027,#碧桂园承认出现流动性压力#房地产崩盘已经开始,只买强势龙头股,71,0,08-09 06:40
2028,开始切换,金色满园实盘,1620,19,08-08 02:39
2029,【今天是第二天】，还剩一天危险跳水日就要来临……,东网空狗,68,1,08-09 05:05
2030,3723点向下的第一个中枢构筑完城，将向下寻求支撑，在2900一2500构筑第二,股友3x19K99358,69,0,08-09 06:34
2031,通威和隆基的秦晋之好——用数据说话,海滨小城LJ,11054,33,08-05 12:35
2032,$上证指数(SH000001)$,股友32Ax363952,33,0,08-09 06:32
2033,7月出口数据整体下滑分析,z8f88,60,0,08-09 06:30
2034,电影孤注一掷上映,水木研报,293,0,08-09 06:29
2035,尾盘三箭 明日验证 和胜股份 德固特 唯万密封 20230627,三界之外看A股,3634,32,06-27 02:09
2036,出口数据太差了,代码交易888,39,0,08-09 06:26
2037,#券商股行情结束了？#氟化工为什么异动？,设未设,61,0,08-09 06:25
2038,今天计划清了,毛绒绒的艾格,33,0,08-09 06:23
2039,考验牛市旗手的时候到了！,盈在八月,44,1,08-09 05:55
2040,猜的，今天看涨了，昨天出去了，相信又会进来的，当你认为还下跌，它不跌了，所以不要,北京小影,1192,51,08-08 08:43
2041,大家有没有发现一件事：好像外围都在等A止跌回升他们才有动作？,余小二,83,0,08-09 06:00
2042,【欧奈尔每日市场回顾-23/08/08】能源、化工和有色金属表现优于大盘，房地产板块表现继续落后于市场,威廉欧奈尔,96,0,08-09 06:00
2043,我要是有五十万肯定毫不犹豫做空大a[大哭],股神丁蟹分蟹,68,0,08-09 05:59
2044,问到牛的味道了吗,我方财富,25,0,08-09 05:59
2045,营长看医药反腐之黄金坑（2）,陈营长极品投资,154,0,08-09 05:55
2046,受外围影响，今天跌50个点！,基民LTAPal,56,0,08-09 05:54
2047,以我多年的亏钱经验明天大盘不是涨就是跌也有可能不涨不跌[大笑],宇宙纪元,84,1,08-09 02:45
2048,今日3233点有走撑。,股友13o8h25757,52,0,08-09 05:43
2049,今天低开跑不了了,老师说的,35,0,08-09 05:43
2050,涨不敢涨外资跑跌又不敢跌只有磨？,股友Uiw7JF,59,0,08-09 05:34
2051,#券商股行情结束了？#,纵横归来,172,1,08-09 03:58
2052,34个跌停板就进入百元以内了,爱拼会赢得海棠,67,0,08-09 05:24
2053,嘿嘿，今天如果开盘下跌，我们那些吹鼓手们又找到“垫背”的理由了！由于受美股下跌影,又见财富来,88,1,08-09 05:11
2054,#券商股行情结束了？#，,财源成章的千道流,75,2,08-09 01:45
2055,明天坚决退出，买在2800割在3400，这次买在3160，割在3260，真是割韭,窗小亦能观凤舞,88,1,08-09 05:12
2056,昨天为什么会败？主要是大券没能带动小券形成共振，导致前期积累的情绪有所退潮。当然,修士李轩,198,0,08-09 05:20
2057,谢谢大家对我的的关心,木子趋势,733,14,08-07 07:41
2058,当下行情处于哪个阶段，如何操作才能避免踏空整轮上涨行情？,精准狙击意大利炮,1990,29,08-05 08:01
2059,8月8日A股收评：做好准备吧，不出意外的话，接下来只会这样走！,神算鹰哥,17217,24,08-08 04:37
2060,铝业利润悄然走阔 周期底部渐显 向好预期共振,皈依自然88,355,0,08-09 04:45
2061,今日已过0点，今日周三大概率是区间震荡缓慢上行。明日大概率破3330这个数字,一路向北丄,252,7,08-09 02:25
2062,300495.,孙百万手,49,1,08-09 04:34
2063,上证后期指数运行的建议与分析。,ohsccm,146,0,08-09 04:40
2064,活跃经济建设资本市场一日游,股友1366S97z99,56,0,08-09 04:39
2065,全宇宙的人都知道：星期四之前必须满仓！,北冰洋投资,2896,12,08-08 07:41
2066,7月预测：CPI同比转负，PPI触底反弹,辉煌只能靠自己哟,116,0,08-09 04:35
2067,今天开始4连涨，突破3400[想一下],舞动的音符,46,0,08-09 04:32
2068,昨天摩根大通买入太平洋就是为了砸龙头，制造恐慌做空指数的吗,暴躁的老大哥,56,0,08-09 04:21
2069,【A股还要跪多久】,晨钟破晓,48,0,08-09 04:18
2070,【A股还要跪多久】,晨钟破晓,41,0,08-09 04:18
2071,指数为缩量横盘振荡，仍是之前建议控仓观望休息。中药eft和中药反弹，注意其中院内,霖海123,195,2,08-08 05:00
2072,恭喜今天A股抢占3200点。,李涨9310,64,0,08-09 03:40
2073,美股暴跌，A股今日微调？,n326413441365000,57,0,08-09 03:22
2074,诸位，3270的点位，是上一个30分钟下跌中枢的下沿，没有可能一下冲过去，这里还要进行多空双方的博弈。这是走势的必然结果。,凡省缠论解盘,1198,83,06-16 10:04
2075,强烈推荐,n469832689087,64,0,08-09 02:59
2076,就在刚刚市场传来两大消息，让人彻夜难眠，迫不及待要告诉大家！,轩阳论市8888,2108,1,08-08 11:27
2077,审时度势把控市场节奏切记不要追涨杀跌//1,股林太极,157,2,08-08 06:12
2078,每日推测,卓跃CY__三日掘金,178,0,08-09 02:33
2079,现在的上市公司持股比例太低，最低只有6%？不利于上市公司的稳定发展！过去有规定控,混合动力83,119,0,08-09 02:17
2080,现在的上市公司持股比例太低，最低只有6%？不利于上市公司的稳定发展！过去有规定控,混合动力83,119,0,08-09 02:17
2081,明天空头排列，随便空尤其中小创吧,三起三落遇满江红,59,0,08-09 02:09
2082,$上证指数(SH000001)$,三起三落遇满江红,47,0,08-09 02:08
2083,现在的上市公司不要盲目扩张！实践证明，上市公司的股本通过多种形式扩张后，大多数上,混合动力83,351,0,08-09 02:07
2084,拒还日本2800亿，1.1万亿新发美债无人接手？美媒：必须中方买单,大拿财经,1470,4,08-08 11:31
2085,8.9日是幸运日,股指和期权1,375,2,08-09 12:29
2086,#券商股行情结束了？#,财源成章的千道流,46,0,08-09 01:44
2087,流量,财源成章的千道流,41,0,08-09 01:44
2088,A股大反转！等不及了，今天招财有一个重要决定，看完你就明白了,鸿运招财,1934,3,08-08 03:07
2089,纳斯达克要去13400大A尿性就是3200-3150。注意规避风险！,短线割柚子大神,56,0,08-09 01:34
2090,8.9：心累了，大幅减仓；小盘新债爆炒,小牛记事本,569,0,08-09 01:24
2091,～～搞算清～静睡觉～每年一胎就够了中行2020年红利0.197元/股～买入股价3,股友685q5751I5,58,0,08-09 01:23
2092,还好昨天主板尾盘收住拉升，今天早盘水下轻微震荡后拉起顺势回到上升空间了！,股友GoUwpW7152,63,0,08-09 01:21
2093,夜深了，刚刚对三大股指作了简单的分柝，结论如下：从量能分析，整个市场正在走弱，但,普通人神预测,128,0,08-09 01:21
2094,我今天彻底清仓了，实在是可怕！！,先锋道股诸股亮,97,1,08-09 01:05
2095,#碧桂园承认出现流动性压力#碧桂园拿地全国各地大小城市都不放过修的房子质量又差这,美如冠玉之小柿子,75,0,08-09 01:07
2096,证券板块的上涨阻力大增,吴恩思,389,0,08-09 01:05
2097,8月8日马前炮,股指和期权1,469,6,08-07 10:38
2098,这波是匹匹T行情。。。。,分歧进,50,0,08-09 12:59
2099,#券商股行情结束了？#外资获利30%跑了，韭菜快来接盘。,财源发财的柯镇恶,47,0,08-09 12:56
2100,清仓吧！持股都是亏！,分歧进,125,4,08-09 12:15
2101,大金融搭台后，题材类的板块何时开始唱戏？,醉流雨丶,388,1,08-08 08:02
2102,最近建议大家少操作，热点比较散乱，这种情形是大跌前的征兆，注意点风险，,牛股pIus,56,0,08-09 12:51
2103,月8号晚上闲聊话题：有很多人听网络上的发布利空或是利好消息才开始买进股票，买进之,股市英雄,89,0,08-09 12:44
2104,突发！A股全线跳水，发生什么了？,龙行天下虎L,2838,22,08-08 02:48
2105,化学制药,戴富贵炒家,43,0,08-09 12:43
2106,看样子大旗还是要给消费类抗。,小赚一京的吸金虎,42,0,08-09 12:38
2107,[上涨][得意][赞]明天反转咯,糯糯酱,105,4,08-08 10:50
2108,小作文也没了？,股票一万家,46,1,08-09 12:14
2109,#券商股行情结束了？#,十分努力de摩羯,36,0,08-09 12:35
2110,今天市场又不大行，大家都挣钱了吗？今天的市场比较平淡下跌，没啥好说的，坚定你所坚,风吟天下,789,15,08-08 04:13
2111,A股明天会疯,茅台喝过没,68,2,08-09 12:05
2112,唉……,澶煎敚,90,2,08-02 04:24
2113,新莱福棒棒哒[火箭][火箭][火箭],柳暗花明bxj,83,7,08-09 12:01
2114,所有的数据表明，中国的出口下降很大原因是主要的世界需求国欧美国家居民消费能力下降,幺鸡打一万,65,0,08-09 12:24
2115,让大摩说中了，还在下跌！有形之手已控制不了局面,渤海猛涨,111,6,08-08 11:54
2116,上证6月末开始的走势结构可能有所变异,龙灬水,1426,16,07-03 09:51
2117,温水煮青蛙，一波一波的割,劉論资本,56,1,08-09 12:09
2118,今天有低吸机会,八风无痕,4307,23,08-08 08:08
2119,历史四大事件,钅戋無股人,50,0,08-09 12:01
2120,关干这个问题:,股友jJm8xf,57,0,08-09 12:14
2121,美元走强，给股市带来了不少压力，今天上证的表现，算是好的了，，至于明天我也不好去,谈股论金之晨曦,88,0,08-09 12:14
2122,明天凉凉,飞天兔1,32,0,08-09 12:14
2123,未来主线一定是地产和大消费，科技只关注消费电子。调仓换股马上完成，跟住节奏兄弟们,n586713332698476,63,0,08-09 12:04
2124,还要等到何时？,股道求稳_复盘,327,0,08-09 12:03
2125,现在发现大摩真是良心机构，好心劝各位还被说成阴谋论,股友H0227056V9,66,0,08-09 12:03
2126,资金每天都大量流出，指数还那么稳，有点假,潜在菜鸟,54,0,08-09 12:02
2127,1.氢能源人气第一股，股性好，每次涨停童叟无欺2.承接市场反转情绪3.国家政策支,股友aCjUhB,117,0,08-09 12:02
2128,3129缺必补这么认为就行，记住谁说牛市都别听,骗子ST退苏宁跌球,39,0,08-09 12:00
2129,明天都颤抖吧,水清不养鱼1,61,1,08-08 11:47
2130,8-8无聊我认识的大佬都是节点内封低做多节点外有风吹草动就逢高做空呢？不过都是后,兔兔爱吃鱼,1201,21,08-08 09:47
